EDAD;SEXO;LOCALIDAD;MUNICIPIO_NACIMIENTO;MODALIDAD ;CENTRO.FORMACIÓN;TIPO.COLEGIO.EST;GRADO.TERMINADO;ESTRATO;PUNTAJE_SISBEN;TIPO.FORMACIÓN;ESTUDIA.TRABAJA;ESTADO.FORMACIÓN;SENASOFT
23;F;1;ENVIGADO;PRESENCIAL;CTT;PRIVADO;ONCE;5;5;TECNÓLOGO;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;5;5;TECNÓLOGO;1;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;6;5;TECNÓLOGO;1;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;3;1;TECNÓLOGO;1;RETIRADO;
23;F;1;SABANETA;PRESENCIAL;CTT;PRIVADO;ONCE;4;5;COMPLEMENTARIA;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;3;5;COMPLEMENTARIA;1;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;4;5;TÉCNICO;1;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;5;5;TECNÓLOGO;1;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;6;5;TECNÓLOGO;2;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;3;5;TÉCNICO;1;RETIRADO;
28;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;5;5;TECNÓLOGO;1;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;4;5;COMPLEMENTARIA;1;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;4;5;TECNÓLOGO;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;4;5;TÉCNICO;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;2;5;TÉCNICO;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;5;5;TÉCNICO;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;5;5;TECNÓLOGO;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;3;5;COMPLEMENTARIA;1;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;3;3;COMPLEMENTARIA;1;RETIRADO;
18;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;4;5;TÉCNICO;2;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;5;5;TÉCNICO;1;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;6;5;TÉCNICO;1;RETIRADO;
28;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;5;5;TECNÓLOGO;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;6;5;COMPLEMENTARIA;1;RETIRADO;
23;M;1;ENVIGADO;PRESENCIAL;CTT;PRIVADO;ONCE;4;5;COMPLEMENTARIA;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;4;5;COMPLEMENTARIA;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;2;5;COMPLEMENTARIA;2;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;6;5;TECNÓLOGO;2;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;4;5;COMPLEMENTARIA;1;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;4;5;COMPLEMENTARIA;1;RETIRADO;
18;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;6;5;TECNÓLOGO;2;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;4;5;COMPLEMENTARIA;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;6;5;COMPLEMENTARIA;1;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;6;5;TÉCNICO;1;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;5;5;TÉCNICO;2;RETIRADO;
23;F;1;ENVIGADO;PRESENCIAL;CTT;PRIVADO;ONCE;5;5;TECNÓLOGO;2;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;6;5;TÉCNICO;2;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;6;5;COMPLEMENTARIA;1;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;5;5;COMPLEMENTARIA;1;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;6;5;COMPLEMENTARIA;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;3;3;TECNÓLOGO;2;RETIRADO;
28;M;1;ENVIGADO;PRESENCIAL;CTT;PRIVADO;ONCE;4;2;COMPLEMENTARIA;2;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;2;2;TECNÓLOGO;2;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;4;3;TECNÓLOGO;1;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;5;5;TECNÓLOGO;1;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;4;4;TÉCNICO;2;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;4;5;COMPLEMENTARIA;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;3;5;TÉCNICO;2;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;6;5;TÉCNICO;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;4;5;TECNÓLOGO;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;3;5;COMPLEMENTARIA;1;RETIRADO;
28;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;5;5;COMPLEMENTARIA;1;RETIRADO;
18;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;5;2;TECNÓLOGO;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;6;5;COMPLEMENTARIA;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;2;5;TÉCNICO;2;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;6;5;TECNÓLOGO;1;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;6;5;TÉCNICO;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;4;5;TECNÓLOGO;1;RETIRADO;
18;M;1;ENVIGADO;PRESENCIAL;CTT;PRIVADO;NOVENO;6;5;COMPLEMENTARIA;1;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;NOVENO;6;5;TECNÓLOGO;1;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;3;3;TÉCNICO;1;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;3;5;COMPLEMENTARIA;1;RETIRADO;
20;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;3;5;TECNÓLOGO;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;NOVENO;6;5;COMPLEMENTARIA;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;2;2;COMPLEMENTARIA;2;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;4;5;TÉCNICO;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;3;5;COMPLEMENTARIA;2;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;5;5;TECNÓLOGO;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;4;5;TÉCNICO;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;3;5;TECNÓLOGO;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;5;4;COMPLEMENTARIA;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;4;5;TÉCNICO;2;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;3;5;TECNÓLOGO;2;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;3;5;COMPLEMENTARIA;2;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;3;5;TECNÓLOGO;1;RETIRADO;
23;M;1;ENVIGADO;PRESENCIAL;CTT;PRIVADO;ONCE;6;5;TECNÓLOGO;2;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;3;5;TÉCNICO;2;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;4;5;TECNÓLOGO;2;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;3;2;TECNÓLOGO;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;6;5;COMPLEMENTARIA;1;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;5;5;TECNÓLOGO;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;4;5;TÉCNICO;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;3;3;COMPLEMENTARIA;1;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;3;5;TÉCNICO;2;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;5;5;TÉCNICO;1;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;3;5;TÉCNICO;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;4;5;TÉCNICO;1;RETIRADO;
28;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;3;2;COMPLEMENTARIA;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;1;1;TECNÓLOGO;1;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;3;5;COMPLEMENTARIA;1;RETIRADO;
23;F;1;ITAGUI;PRESENCIAL;CTT;PRIVADO;ONCE;3;4;TÉCNICO;2;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;3;5;TÉCNICO;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;4;5;TECNÓLOGO;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;4;5;COMPLEMENTARIA;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;5;5;TÉCNICO;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;5;5;TECNÓLOGO;1;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;6;5;TECNÓLOGO;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;4;5;TÉCNICO;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;NOVENO;6;5;TECNÓLOGO;1;RETIRADO;
23;M;1;ENVIGADO;PRESENCIAL;CTT;PRIVADO;ONCE;4;5;COMPLEMENTARIA;1;RETIRADO;
18;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;6;5;COMPLEMENTARIA;1;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;6;5;COMPLEMENTARIA;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;3;5;TÉCNICO;2;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;3;5;TÉCNICO;2;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;NOVENO;6;5;TÉCNICO;2;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;2;2;COMPLEMENTARIA;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;3;2;COMPLEMENTARIA;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;5;5;TECNÓLOGO;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;4;5;COMPLEMENTARIA;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;6;5;COMPLEMENTARIA;1;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;5;5;COMPLEMENTARIA;1;RETIRADO;
18;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;2;5;COMPLEMENTARIA;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;3;4;COMPLEMENTARIA;1;RETIRADO;
23;F;1;ENVIGADO;PRESENCIAL;CTT;PRIVADO;ONCE;5;5;COMPLEMENTARIA;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;2;3;TÉCNICO;2;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;5;5;COMPLEMENTARIA;1;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;4;5;COMPLEMENTARIA;1;RETIRADO;
18;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;5;5;COMPLEMENTARIA;1;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;5;5;TÉCNICO;2;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;3;5;COMPLEMENTARIA;1;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;3;5;TECNÓLOGO;1;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;6;5;TECNÓLOGO;1;RETIRADO;
23;F;1;RETIRO;PRESENCIAL;CTT;PRIVADO;NOVENO;6;5;COMPLEMENTARIA;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;5;5;COMPLEMENTARIA;1;RETIRADO;
18;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;6;5;COMPLEMENTARIA;1;RETIRADO;
28;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;3;5;TÉCNICO;2;RETIRADO;
23;M;1;ITAGUI;PRESENCIAL;CTT;PRIVADO;ONCE;3;5;TÉCNICO;2;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;4;5;TÉCNICO;2;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;5;5;TÉCNICO;1;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;3;3;TÉCNICO;2;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;3;3;COMPLEMENTARIA;1;RETIRADO;
18;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;6;5;TECNÓLOGO;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;5;5;COMPLEMENTARIA;1;RETIRADO;
23;F;1;ENVIGADO;PRESENCIAL;CTT;PRIVADO;ONCE;6;5;TÉCNICO;1;RETIRADO;
28;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;3;5;TECNÓLOGO;1;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;4;5;TÉCNICO;2;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;2;4;TECNÓLOGO;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;2;2;COMPLEMENTARIA;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;3;5;COMPLEMENTARIA;1;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;2;5;TÉCNICO;2;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;5;5;COMPLEMENTARIA;1;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;4;5;TÉCNICO;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;3;5;COMPLEMENTARIA;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;4;5;TÉCNICO;2;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;4;5;COMPLEMENTARIA;2;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;5;5;COMPLEMENTARIA;1;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;3;5;TECNÓLOGO;2;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;4;5;TÉCNICO;2;RETIRADO;
23;F;1;ENVIGADO;PRESENCIAL;CTT;PRIVADO;NOVENO;5;5;TÉCNICO;1;RETIRADO;
18;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;3;5;TECNÓLOGO;1;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;4;5;COMPLEMENTARIA;1;RETIRADO;
18;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;6;5;TÉCNICO;1;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;3;3;TÉCNICO;1;RETIRADO;
23;M;1;LA ESTRELLA;PRESENCIAL;CTT;PRIVADO;ONCE;5;5;TECNÓLOGO;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;2;3;TÉCNICO;1;RETIRADO;
23;F;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;3;2;TÉCNICO;1;RETIRADO;
23;M;1;MEDELLIN;PRESENCIAL;CTT;PRIVADO;ONCE;3;5;TECNÓLOGO;1;RETIRADO;
23;M;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;2;5;COMPLEMENTARIA;2;RETIRADO;
23;F;1;BELLO;VIRTUAL;CTT;PRIVADO;ONCE;4;2;COMPLEMENTARIA;1;RETIRADO;
23;M;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;2;2;TÉCNICO;1;RETIRADO;
23;F;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;4;5;TÉCNICO;2;RETIRADO;
23;M;1;LA ESTRELLA;VIRTUAL;CTT;PRIVADO;ONCE;5;5;TÉCNICO;1;RETIRADO;
18;F;1;ENVIGADO;VIRTUAL;CTT;PRIVADO;ONCE;5;5;TECNÓLOGO;1;RETIRADO;
23;M;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;4;5;COMPLEMENTARIA;1;RETIRADO;
18;F;1;BOGOTÁ;VIRTUAL;CTT;PRIVADO;ONCE;3;5;TÉCNICO;1;RETIRADO;
23;F;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;5;5;TÉCNICO;2;RETIRADO;
23;F;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;4;5;TECNÓLOGO;1;RETIRADO;
23;M;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;NOVENO;6;5;TECNÓLOGO;2;RETIRADO;
23;F;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;4;5;TÉCNICO;1;RETIRADO;
23;F;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;4;5;TÉCNICO;1;RETIRADO;
23;F;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;6;5;TÉCNICO;1;RETIRADO;
23;M;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;3;5;TÉCNICO;2;RETIRADO;
23;M;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;3;3;TÉCNICO;2;RETIRADO;
23;M;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;4;5;TÉCNICO;2;RETIRADO;
23;M;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;4;5;COMPLEMENTARIA;1;RETIRADO;
23;F;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;4;5;TÉCNICO;1;RETIRADO;
18;F;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;6;5;TECNÓLOGO;1;RETIRADO;
23;M;1;ROLDANILLO;VIRTUAL;CTT;PRIVADO;ONCE;2;1;TECNÓLOGO;1;RETIRADO;
23;M;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;5;5;COMPLEMENTARIA;1;RETIRADO;
23;F;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;1;5;COMPLEMENTARIA;1;RETIRADO;
23;M;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;4;5;COMPLEMENTARIA;1;RETIRADO;
23;M;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;6;5;TÉCNICO;2;RETIRADO;
23;M;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;3;3;COMPLEMENTARIA;1;RETIRADO;
23;M;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;3;3;COMPLEMENTARIA;1;RETIRADO;
23;M;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;4;5;COMPLEMENTARIA;1;RETIRADO;
23;F;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;4;5;COMPLEMENTARIA;1;RETIRADO;
23;M;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;6;5;TÉCNICO;1;RETIRADO;
23;M;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;5;5;COMPLEMENTARIA;1;RETIRADO;
23;F;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;3;5;COMPLEMENTARIA;1;RETIRADO;
23;M;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;2;3;COMPLEMENTARIA;2;RETIRADO;
23;F;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;5;5;TECNÓLOGO;1;RETIRADO;
23;F;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;4;5;TECNÓLOGO;1;RETIRADO;
23;F;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;4;5;TÉCNICO;1;RETIRADO;
23;M;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;4;5;TÉCNICO;1;RETIRADO;
23;F;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;5;5;TÉCNICO;2;RETIRADO;
23;F;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;2;3;COMPLEMENTARIA;1;RETIRADO;
23;M;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;3;3;TECNÓLOGO;2;RETIRADO;
23;F;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;5;5;TÉCNICO;1;RETIRADO;
23;F;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;6;5;COMPLEMENTARIA;1;RETIRADO;
23;M;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;2;3;TÉCNICO;2;RETIRADO;
23;M;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;3;3;COMPLEMENTARIA;1;RETIRADO;
23;M;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;2;2;COMPLEMENTARIA;1;RETIRADO;
23;M;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;2;2;TECNÓLOGO;1;RETIRADO;
23;F;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;2;2;COMPLEMENTARIA;1;RETIRADO;
18;F;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;6;5;TECNÓLOGO;1;RETIRADO;
23;M;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;5;5;COMPLEMENTARIA;1;RETIRADO;
23;F;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;6;5;COMPLEMENTARIA;1;RETIRADO;
23;M;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;6;5;COMPLEMENTARIA;1;RETIRADO;
28;F;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;5;5;COMPLEMENTARIA;1;RETIRADO;
23;F;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;6;5;TÉCNICO;1;RETIRADO;
23;F;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;4;5;TÉCNICO;1;RETIRADO;
23;M;1;BELLO;VIRTUAL;CTT;PRIVADO;ONCE;4;5;TÉCNICO;1;RETIRADO;
23;F;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;3;5;TÉCNICO;1;RETIRADO;
23;F;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;3;5;TECNÓLOGO;1;RETIRADO;
23;F;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;5;5;TECNÓLOGO;1;RETIRADO;
18;F;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;6;5;TECNÓLOGO;1;RETIRADO;
23;M;1;ENVIGADO;VIRTUAL;CTT;PRIVADO;ONCE;5;5;COMPLEMENTARIA;1;RETIRADO;
23;F;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;3;5;COMPLEMENTARIA;1;RETIRADO;
23;M;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;3;5;TECNÓLOGO;1;RETIRADO;
23;F;1;MEDELLIN;VIRTUAL;CTT;PRIVADO;ONCE;5;5;COMPLEMENTARIA;1;RETIRADO;
